省份,城市,河流,流域,断面名称,监测时间,pH,溶解氧,高锰酸钾,氨氮,总磷,总氮
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-25 0:00,8.015,9.494,4.602,0.0265,0.0527,0.963
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-25 0:00,8.264,10.203,3.083,0.025,0.0718,1.594
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-25 0:00,7.725,9.914,3.361,0.025,0.0535,1.88
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-25 0:00,8.268,9.943,2.69,0.025,0.05333398,0.919
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-25 0:00,8.82,10.678,2.275,0.025,0.0386,1.105
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-25 4:00,8.309,10.253,1.8,0.035,0.0226,1.677
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-25 4:00,7.924,8.884,4.161,0.025,0.0494,0.882
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-25 4:00,8.26,10.265,3.034,0.025,0.0783,1.608
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-25 4:00,7.825,9.937,3.753,0.025,0.0615,1.92
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-25 4:00,8.255,9.778,2.551,0.025,0.0242,0.944
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-25 4:00,8.78,10.621,2.297,0.025,0.0447,1.126
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-25 8:00,8.357,10.357,2.266,0.0404,0.0211,1.349
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-25 8:00,7.957,9.272,4.291,0.025,0.0469,0.914
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-25 8:00,8.266,10.295,3.11,0.025,0.0765,1.584
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-25 8:00,7.841,9.988,3.658,0.025,0.0593,1.716
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-25 8:00,8.274,9.868,2.653,0.025,0.0247,0.961
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-25 8:00,8.75,10.449,2.265,0.025,0.0403,1.113
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-25 12:00,8.367,10.445,3.345710973,0.0404,0.0211,1.349
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-25 12:00,8.094,9.765,4.408,0.025,0.0507,0.878
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-25 12:00,8.282,10.334,2.801,0.025,0.0694,1.548
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-25 12:00,8.036,10.728,4.013,0.025,0.0526,1.594
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-25 12:00,8.299,9.891,2.559,0.025,0.0244,0.993
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-25 12:00,8.63,10.72,2.349,0.025,0.0422,1.113
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-25 16:00,8.417,10.485,2.2,0.0479,0.0235,1.441
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-25 16:00,8.176,10.248,4.509,0.0332,0.046,0.944
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-25 16:00,8.298,10.467,2.859,0.025,0.0633,1.513
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-25 16:00,8.078,11.141,3.86,0.025,0.0522,1.625
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-25 16:00,8.351,10.523,3.278,0.025,0.0358,1.019
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-25 16:00,8.68,11.319,2.354,0.025,0.037,1.148
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-26 4:00,8.381,10.49,1.83,0.0367,0.0297,1.348
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-26 4:00,7.99,9.229,4.379,0.025,0.044,0.981
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-26 4:00,8.297,10.408,2.575,0.0365,0.059,1.579
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-26 4:00,8.231,11.208,3.345442524,0.025,0.0583,1.891
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-26 4:00,8.299,10.207,2.769,0.025,0.0458,1.032
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-26 4:00,8.58,11.124,2.298,0.025,0.0347,1.159
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-26 8:00,8.358,10.502,2.429,0.0287,0.0317,1.805
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-26 8:00,8.097,9.758,4.471,0.025,0.0423,0.732
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-26 8:00,8.297,10.459,2.614,0.0354,0.052,1.537
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-26 8:00,8.207,11.128,3.345335144,0.025,0.0557,1.823
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-26 8:00,8.287,10.179,2.663,0.025,0.0279,1.066
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-26 8:00,8.59,10.951,2.275,0.025,0.0367,1.163
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-26 12:00,8.385,10.599,2.352,0.025,0.0277,1.362
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-26 12:00,8.37,11.393,4.861,0.025,0.0483,0.892
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-26 12:00,8.383,10.822,2.566,0.025,0.052,1.556
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-26 12:00,8.414,12.586,3.345227765,0.025,0.0523,2.029
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-26 12:00,8.354,10.582,2.624,0.025,0.0436,1.072
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-26 12:00,8.61,10.97,2.297,0.025,0.0362,1.137
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-26 16:00,8.393,10.61,2.531,0.0344,0.0268,1.381
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-26 16:00,8.461,12.053,4.82,0.025,0.0457,0.949
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-26 16:00,8.469,11.244,2.912,0.026,0.0508,1.73
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-26 16:00,8.412,13.019,3.345120385,0.025,0.0556,1.86
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-26 16:00,8.367,10.599,2.756,0.025,0.0257,0.98
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-26 16:00,8.75,11.421,2.409,0.025,0.0353,1.117
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-26 20:00,8.371,10.595,2.228,0.0312,0.0256,1.355
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-26 20:00,8.372,11.523,4.506,0.025,0.0511,0.714
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-26 20:00,8.445,11.081,2.614,0.025,0.0508,1.74
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-26 20:00,8.304,12.7,3.345013005,0.025,0.0482,1.703
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-26 20:00,8.304,10.108,2.978,0.025,0.0228,0.974
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-26 20:00,8.72,11.247,2.355,0.025,0.033,1.124
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-27 0:00,8.351,10.479,2.458,0.034,0.0253,1.312
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-27 0:00,8.186,10.462,4.506,0.025,0.0421,0.683
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-27 0:00,8.408,10.879,2.614,0.0303,0.0507,1.726
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-27 0:00,8.269,12.226,3.344905626,0.025,0.0481,1.694
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-27 0:00,8.269,9.728,2.978,0.025,0.0229,1.063
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-27 0:00,8.63,11.133,2.255,0.025,0.0312,1.151
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-27 4:00,8.325,10.333,2.428,0.036,0.0244,1.355
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-27 4:00,8.213,10.51,4.518,0.025,0.0412,0.724
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-27 4:00,8.342,10.635,2.672,0.0354,0.0467,1.623
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-27 4:00,8.263,11.744,3.344798246,0.025,0.0489,1.689
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-27 4:00,7.913,7.324,2.768,0.025,0.0197,1.045
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-27 4:00,8.59,10.963,2.278,0.025,0.0335,1.121
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-27 8:00,8.32,10.416,2.827,0.0301,0.0238,1.398
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-27 8:00,8.201,10.478,4.626,0.025,0.0384,0.74
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-27 8:00,8.34,10.615,2.716,0.025,0.0445,1.090617633
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-27 8:00,8.204,11.643,3.344690866,0.025,0.0479,1.615
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-27 8:00,8.275,10.151,2.506,0.025,0.0245,1.054
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-27 8:00,8.58,10.859,2.217,0.025,0.0288,1.152
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-27 12:00,8.371,10.616,2.166,0.0309,0.0229,1.406
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-27 12:00,8.533,12.427,4.936,0.025,0.0437,0.858
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-27 12:00,8.399,10.87,2.587,0.025,0.0491,1.678
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-27 12:00,8.28,12.485,3.344583487,0.025,0.0429,1.606
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-27 12:00,8.331,10.114,2.202,0.025,0.0204,1.013
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-27 12:00,8.7,11.161,2.301,0.025,0.0301,1.089
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-27 16:00,8.472,10.742,2.557,0.0313,0.0233,1.249
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-27 16:00,8.702,13.537,5.504,0.025,0.0478,0.751
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-27 16:00,8.437,11.004,2.727,0.025,0.0475,1.704
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-27 16:00,8.505,13.838,3.344476107,0.025,0.0449,1.606
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-27 16:00,8.224,9.626,2.399,0.025,0.0259,0.985
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-27 16:00,8.77,11.663,2.307,0.025,0.0311,1.099
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-27 20:00,8.536,11.047,2.379,0.0308,0.0229,1.351
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-27 20:00,8.488,12.136,4.736,0.025,0.0422,0.733
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-27 20:00,8.409,10.868,2.705,0.034,0.0449,1.639
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-27 20:00,8.65,14.476,3.344368727,0.025,0.0472,1.754
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-27 20:00,8.392,10.61,2.54,0.025,0.0383,0.964
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-28 4:00,8.452,10.64,1.928,0.0334,0.0235,1.328
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-28 4:00,8.213,10.347,4.781,0.025,0.0434,0.692
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-28 4:00,8.384,10.678,2.976,0.025,0.0694,1.657
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-28 4:00,8.475,12.67,3.344279244,0.025,0.0619,2.034
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-28 4:00,8.286,9.813,2.273,0.025,0.0206,1.007
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-28 4:00,8.61,10.64,2.307,0.025,0.0317,1.115
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-28 8:00,8.37,10.516,3.197,0.0303,0.0243,1.387
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-28 8:00,8.291,10.381,5.141,0.025,0.0466,1.025
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-28 8:00,8.398,10.68,2.94,0.025,0.0601,1.611
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-28 8:00,8.577,12.591,3.344171864,0.025,0.0594,1.606
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-28 8:00,8.258,9.563,2.429,0.025,0.0205,1.038
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-28 8:00,8.6,10.625,2.172,0.025,0.0307,1.13
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-28 12:00,8.413,10.744,2.421,0.033,0.0239,1.398
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-28 12:00,8.622,12.882,4.763,0.025,0.0427,0.662
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-28 12:00,8.461,10.915,2.883,0.025,0.0587,1.655
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-28 12:00,8.686,13.307,3.344064485,0.025,0.0485,1.63
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-28 12:00,8.392,10.533,2.538,0.025,0.0338,1.09
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-30 4:00,8.402,10.215,3.315,0.0311,0.0257,1.336
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-30 4:00,8.615,10.15,4.378,0.025,0.0464,0.868
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-30 4:00,8.384,10.464,3.19,0.0817,0.0822,1.55
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-30 4:00,8.482,10.782,3.786,0.025,0.0563,1.090532616
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-30 4:00,8.06,8.062,2.374,0.025,0.0229,1.136
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-30 4:00,8.45,9.738,2.312,0.025,0.0291,1.154
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-30 8:00,8.54,9.755,2.217,0.025,0.0309,1.043
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-30 12:00,8.407,10.268,3.777,0.034,0.0266,1.412
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-30 12:00,8.67,10.308,4.811,0.025,0.0522,0.959
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-30 12:00,8.335,10.418,2.939,0.025,0.0758,1.481
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-30 12:00,8.581,11.346,4.037,0.025,0.0547,1.090518101
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-30 12:00,8.295,9.316,2.514,0.025,0.0215,1.143
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-30 12:00,8.64,10.153,2.345,0.025,0.0313,1.053
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-30 16:00,8.463,10.31,3.343796036,0.0393,0.0234,1.282
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-30 16:00,8.626,10.427,4.342,0.025,0.0426,0.773
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-30 16:00,8.354,10.453,2.902,0.025,0.0663,1.515
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-30 16:00,8.652,12.084,4.013,0.025,0.0832,1.578
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-30 16:00,8.423,10.041,2.607,0.025,0.053373732,1.114
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-30 16:00,8.57,10.062,2.325,0.025,0.032,1.118
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-30 20:00,8.71,10.471,1.916,0.0437,0.023,1.092
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-30 20:00,8.622,9.33,4.479,0.025,0.046,0.867
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-30 20:00,8.334,10.35,3.016,0.025,0.0745,1.587
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-30 20:00,8.637,11.437,3.688,0.025,0.0614,1.477
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-30 20:00,8.232,8.412,2.356,0.025,0.05337564,1.147
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-30 20:00,8.69,10.225,2.271,0.025,0.0315,1.035
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-31 0:00,8.68,10.079,2.349,0.025,0.0313,1.003
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-31 4:00,8.758,10.023,1.883,0.0489,0.023,1.022
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-31 4:00,8.504,9.446,4.194,0.025,0.0428,0.665
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-31 4:00,8.338,10.215,2.604,0.025,0.0558,1.535
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-31 4:00,8.501,10.618,3.56,0.025,0.0521,1.463
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-31 4:00,7.72,4.005,2.006,0.025,0.053377866,1.173
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-31 4:00,8.85,10.175,2.493,0.025,0.0339,0.864
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-31 8:00,8.759,10.13,1.883,0.0529,0.023,1.022
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-31 8:00,8.493,9.087,4.194,0.025,0.0399,0.665
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-31 8:00,8.316,10.237,2.604,0.025,0.05,1.535
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-31 8:00,8.465,10.234,3.56,0.025,0.0521,1.463
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-31 8:00,8.126,7.991,2.006,0.025,0.053379774,1.173
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-31 8:00,8.81,10.045,2.512,0.025,0.0324,0.863
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-31 12:00,8.735,10.278,1.904,0.0517,0.0249,1.256
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-31 12:00,8.64,10.399,4.842,0.025,0.0456,0.886
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-31 12:00,8.396,10.506,2.97,0.025,0.0538,1.481
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-31 12:00,8.552,11.191,3.982,0.025,0.0529,1.543
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-31 12:00,7.777,5.497,2.218,0.025,0.053381682,1.146
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-31 12:00,8.9,10.672,2.552,0.025,0.0328,0.851
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-31 16:00,8.631,10.157,1.918,0.0585,0.0257,1.313
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-31 16:00,8.771,11.511,4.611,0.025,0.0436,0.618
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-31 16:00,8.766,12.035,3.222,0.025,0.0576,1.633
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-31 16:00,8.595,11.41,3.797,0.025,0.0481,1.515
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-31 16:00,8.408,9.875,2.666,0.025,0.05338359,1.128
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-31 16:00,9.09,11.814,2.69,0.025,0.0339,0.793
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-3-31 20:00,8.59,10.027,1.915,0.0574,0.0255,1.412
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-3-31 20:00,8.791,12.202,4.215,0.025,0.043,0.575
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-3-31 20:00,8.547,11.057,2.56,0.025,0.0483,1.481
江苏省,无锡市,太湖,太湖流域,拖山,2023-3-31 20:00,8.409,10.211,3.616,0.025,0.0493,1.563
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-3-31 20:00,8.193,8.238,2.434,0.025,0.053385498,1.121
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-3-31 20:00,9.07,11.759,2.553,0.025,0.0347,0.84
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-4-1 4:00,8.605,9.919,1.998,0.0567,0.0244,1.314
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-4-1 4:00,8.565,10.079,4.111,0.025,0.0403,0.512
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-4-1 4:00,8.424,10.534,2.486,0.025,0.0464,1.498
江苏省,无锡市,太湖,太湖流域,拖山,2023-4-1 4:00,8.468,10.219,3.644,0.025,0.0506,1.298
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-4-1 4:00,8.019,7.68,2.567,0.025,0.053387406,1.134
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-4-1 4:00,8.77,10.738,2.217,0.025,0.0327,1.159
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-4-1 8:00,8.63,9.971,2.022,0.0573,0.0247,1.34
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-4-1 8:00,8.614,10.904,4.025,0.025,0.0371,0.658
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-4-1 8:00,8.451,10.561,2.732,0.025,0.0435,1.438
江苏省,无锡市,太湖,太湖流域,拖山,2023-4-1 8:00,8.396,10.239,3.357,0.025,0.0433,1.465
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-4-1 8:00,7.752,4.927,2.438,0.025,0.053389315,1.115
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-4-1 8:00,8.76,10.634,2.272,0.025,0.0324,1.177
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-4-1 12:00,8.655,10.341,1.753,0.0482,0.0243,1.375
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-4-1 12:00,8.716,11.875,3.699,0.025,0.0337,0.612
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-4-1 12:00,8.495,10.831,2.361,0.025,0.0432,1.427
江苏省,无锡市,太湖,太湖流域,拖山,2023-4-1 12:00,8.498,10.806,2.982,0.025,0.0419,1.461
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-4-1 12:00,7.912,7.121,2.224,0.025,0.0248,0.99
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-4-1 12:00,8.83,11.054,2.499,0.025,0.044,1.325
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-4-1 16:00,8.611,10.232,1.879,0.0403,0.0253,1.466
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-4-1 16:00,8.874,13.217,4.371,0.025,0.0421,0.693
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-4-1 16:00,8.562,11.067,2.591,0.025,0.0418,1.438
江苏省,无锡市,太湖,太湖流域,拖山,2023-4-1 16:00,8.544,11.083,3.104,0.025,0.0434,1.566
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-4-1 16:00,8.094,8.257,2.224,0.025,0.0248,0.99
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-4-1 16:00,8.88,11.274,2.26,0.025,0.035,1.173
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-4-1 20:00,8.561,10.266,2.058,0.0428,0.0273,1.565
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-4-1 20:00,8.777,12.645,4.14,0.025,0.04,0.563
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-4-1 20:00,8.531,10.995,2.346,0.025,0.0366,1.45
江苏省,无锡市,太湖,太湖流域,拖山,2023-4-1 20:00,8.444,11.49,3.385,0.025,0.0451,1.573
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-4-1 20:00,7.962,7.059,1.997,0.025,0.0183,1.016
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-4-1 20:00,9.02,12.231,2.363,0.025,0.0329,1.03
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-4-2 0:00,8.586,10.615,1.793,0.0407,0.0274,1.492
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-4-2 0:00,8.737,12.609,4.287,0.025,0.0387,0.565
江苏省,无锡市,太湖,太湖流域,兰山嘴,2023-4-2 0:00,8.52,10.88,2.388,0.025,0.0405,1.545
江苏省,无锡市,太湖,太湖流域,拖山,2023-4-2 0:00,8.63,12.535,3.624,0.025,0.048,1.69
江苏省,苏州市,太湖,太湖流域,胥湖心,2023-4-2 0:00,8.419,9.813,2.41,0.025,0.0167,0.941
江苏省,无锡市,太湖,太湖流域,锡东水厂,2023-4-2 0:00,8.92,11.275,2.439,0.025,0.0324,1.028
江苏省,苏州市,太湖,太湖流域,乌龟山南,2023-4-2 4:00,8.549,10.259,1.85,0.0454,0.0261,1.44
江苏省,无锡市,太湖,太湖流域,五里湖心,2023-4-2 4:00,8.696,12.266,4.343,0.025,0.0395,0.55
